Candidate_ID,Role,Location,Source,Gender,Age,Current_Status,Applied_Date,Offer_Date,Join_Date
ebd14d2c-75b2-4455-84cc-3ede6fac1673,Designer,Hyderabad,Referral,Male,38,Joined,2025-04-27,2025-05-13,2025-05-21
6de59332-9364-43d0-9024-bdc6dcb33df3,Manager,London,Campus,Male,39,Offered,2025-05-21,2025-06-05,
6aedfdc7-a3e0-4309-b5a1-b94967884209,Engineer,London,Campus,Female,29,Offered,2025-05-08,2025-05-27,
f758dce2-0556-4aea-a7b0-32831d7c0098,Manager,New York,Job Portal,Male,35,Interviewed,2025-05-09,,
9e3d750d-f296-49f0-8d23-72c22bffe17b,Designer,Hyderabad,Campus,Male,43,Offered,2025-05-16,2025-05-30,
5ca260c9-eb76-47c9-b08a-4895d4ffa666,Analyst,New York,Job Portal,Male,23,Joined,2025-04-28,2025-05-10,2025-05-21
3e49fd09-1b19-48b8-9830-20816fcc57dd,Analyst,Hyderabad,Job Portal,Female,38,Offered,2025-05-15,2025-05-30,
1422373f-8622-48d1-a683-e10796c044d0,Manager,Hyderabad,Referral,Female,42,Joined,2025-05-13,2025-05-24,2025-05-31
56ea57b3-beed-40b6-8f6e-274bdedab027,Manager,New York,Job Portal,Male,32,Joined,2025-05-04,2025-05-20,2025-06-01
138d994c-2b0a-4edd-8774-44cb5543fc3c,Designer,Singapore,Campus,Male,28,Interviewed,2025-05-18,,
828c37e7-87d5-47be-9d30-d990a21b0307,Analyst,New York,Referral,Male,36,Offered,2025-05-03,2025-05-14,
59e1ac09-5970-4859-86b6-e4ade7ea8d5a,Designer,New York,Internal,Male,30,Joined,2025-05-01,2025-05-12,2025-05-21
4187222b-257d-4e52-9a51-65ca3c7c1d85,Designer,Hyderabad,Job Portal,Female,32,Interviewed,2025-05-03,,
c29d782b-2722-496e-9a36-d1ec2c6a6e9a,Engineer,London,Internal,Female,43,Offered,2025-04-27,2025-05-09,
a0c14035-c5d9-4f51-b387-e1bd2d5972c6,Analyst,Singapore,Internal,Female,39,Offered,2025-05-17,2025-06-03,
c2874f06-9050-47ef-8123-5c9176c5a0dc,Analyst,New York,Referral,Male,29,Interviewed,2025-05-22,,
e1cde87f-ec95-4f87-ae5e-c36572eb7474,Manager,London,Referral,Female,30,Joined,2025-05-21,2025-06-01,2025-06-08
9fe0a8c7-fc8d-4b93-a2a2-e91fa49b1cd9,Analyst,New York,Internal,Female,24,Joined,2025-05-09,2025-05-24,2025-06-01
50ee7a92-a091-41e0-b891-b0c3dd3f487e,Analyst,Singapore,Referral,Male,40,Offered,2025-05-01,2025-05-17,
71348c2a-780b-4657-917b-355b70944bdb,Manager,Hyderabad,Internal,Female,27,Offered,2025-05-08,2025-05-20,
0e614bcd-9767-4900-8651-0367cbdc4318,Designer,London,Internal,Female,23,Accepted,2025-05-11,2025-05-30,
7634c169-4f76-4388-92fe-28bf81e0d489,Engineer,London,Internal,Male,39,Offered,2025-05-15,2025-05-26,
d4ea120a-5e65-4654-8e90-58b609a0a0f6,Designer,Singapore,Job Portal,Male,42,Joined,2025-05-07,2025-05-25,2025-06-04
fa34d2e8-dd3f-4d7e-a508-dc9513a4a492,Analyst,Singapore,Campus,Female,37,Offered,2025-04-28,2025-05-17,
626d719d-81cf-4252-9815-9d6c9d713084,Designer,Singapore,Campus,Male,32,Accepted,2025-05-16,2025-05-26,
cab4923b-f448-4385-8de7-ad6c949077c2,Designer,Hyderabad,Internal,Female,40,Joined,2025-04-25,2025-05-07,2025-05-15
925817b7-cf50-4889-a8b7-7f7b7321bf6b,Engineer,New York,Campus,Female,45,Interviewed,2025-05-03,,
80599b93-79c2-42e4-9ae1-a991524f93ff,Engineer,Singapore,Campus,Non-Binary,27,Interviewed,2025-05-01,,
1a7f195b-7355-4b9d-8fd6-f47ef52d4af2,Designer,London,Referral,Female,33,Joined,2025-05-10,2025-05-29,2025-06-07
812a1f9b-1596-4802-b6dd-6257fb7d9f1c,Engineer,Singapore,Campus,Male,23,Interviewed,2025-05-02,,
7010ed13-b526-422d-bf6c-21f70a0537f0,Engineer,New York,Referral,Female,22,Offered,2025-05-15,2025-06-03,
28a39779-9c1c-4517-85d2-d0a686295b5d,Engineer,New York,Campus,Female,32,Interviewed,2025-05-11,,
632dbb5e-486b-46bf-aafd-e7d95f733a3e,Engineer,New York,Referral,Female,33,Joined,2025-05-13,2025-05-28,2025-06-10
990f0c5b-adcc-4daf-969f-3ab3c6435300,Analyst,London,Campus,Male,27,Accepted,2025-04-26,2025-05-12,
55ab946d-a5b5-4dc2-a181-c85eca0ac6ac,Manager,London,Job Portal,Female,39,Accepted,2025-04-27,2025-05-16,
adaa44ca-8ed6-4d5e-9831-8aa354669d19,Designer,New York,Job Portal,Male,45,Accepted,2025-05-12,2025-05-24,
da003f16-b946-4bcf-8082-cbb948bddb3e,Engineer,Hyderabad,Internal,Female,40,Interviewed,2025-05-23,,
14dd5061-5557-46f8-a67e-ddcedf8f4197,Designer,New York,Referral,Non-Binary,26,Offered,2025-05-22,2025-06-02,
598ddaec-eaaf-4543-a434-a678a9e27ba9,Engineer,London,Campus,Male,24,Joined,2025-05-09,2025-05-29,2025-06-10
a981b098-b2cf-452d-a7f3-33b3f7baf55e,Manager,Hyderabad,Campus,Male,44,Interviewed,2025-05-13,,
f020e992-b576-455e-9854-9f222102f9c9,Designer,Hyderabad,Referral,Male,36,Accepted,2025-04-28,2025-05-10,
a4bbf962-606e-4e1c-8f15-84494f40c22f,Manager,Singapore,Internal,Male,34,Interviewed,2025-05-09,,
b3ecb951-ab8c-4f97-a0b7-1785d02ce0c1,Manager,New York,Job Portal,Female,23,Offered,2025-05-19,2025-06-03,
6c645c15-aba3-41cb-a561-e1e917ec889c,Designer,Hyderabad,Referral,Male,34,Interviewed,2025-05-18,,
4f11d8dc-5cd3-4369-84aa-c1b75ca0c428,Analyst,Hyderabad,Campus,Female,41,Joined,2025-05-02,2025-05-12,2025-05-25
f29a6339-577b-455a-b6d5-5494f37fd50d,Engineer,Singapore,Job Portal,Male,32,Offered,2025-05-17,2025-05-30,
23377bbc-fffe-47c8-b9fe-b99c31274148,Manager,London,Campus,Male,25,Interviewed,2025-05-01,,
c9c23e69-d82c-4565-8bb9-07ec13c11754,Manager,New York,Referral,Male,35,Interviewed,2025-04-28,,
d5ca69ab-8a2e-4a93-8558-0bb281f7f3fb,Manager,New York,Referral,Male,27,Accepted,2025-05-19,2025-05-30,
e05b46c5-5636-4094-a974-31db09a9d1c1,Manager,Hyderabad,Campus,Female,37,Offered,2025-04-30,2025-05-20,
29890880-277d-4be9-a070-b6a198e52499,Designer,Hyderabad,Internal,Male,34,Offered,2025-05-02,2025-05-19,
9feefdff-c566-4a81-b15e-54f6d4d30795,Analyst,London,Internal,Female,29,Joined,2025-05-02,2025-05-21,2025-05-28
692e07b6-0b2f-4d5c-b00b-5d5fb89f72f3,Engineer,Hyderabad,Referral,Female,39,Offered,2025-05-11,2025-05-30,
f836f571-3cce-476c-b836-c448ad261ec5,Engineer,Hyderabad,Internal,Female,35,Joined,2025-05-15,2025-06-04,2025-06-18
bfa016c2-c09c-4506-88f1-096d9c4ffb46,Engineer,Singapore,Campus,Male,44,Interviewed,2025-05-15,,
4f3949a8-3d3a-4582-88b4-f4743be79df4,Engineer,Hyderabad,Internal,Male,27,Joined,2025-05-16,2025-05-29,2025-06-07
5e2ad32d-31ab-4b56-95c9-fdc7e76adca9,Analyst,Singapore,Referral,Non-Binary,35,Offered,2025-05-21,2025-06-10,
c4f9eccd-7630-48a7-b0ca-fdd8fc043f08,Engineer,London,Campus,Non-Binary,24,Interviewed,2025-05-07,,
87079ad4-80be-4e35-a1c2-645ac7332304,Manager,London,Campus,Female,22,Accepted,2025-05-14,2025-06-02,
331f63fb-d11f-48c0-a97c-a4fff75d599f,Manager,Hyderabad,Internal,Male,40,Accepted,2025-05-23,2025-06-03,
0d5ba7cd-4000-45f0-9f7d-0dd7236e1608,Analyst,Hyderabad,Campus,Female,33,Joined,2025-05-17,2025-05-31,2025-06-13
ef2ddcc4-8df6-41da-9f07-c1a5dfc620ce,Manager,Singapore,Referral,Male,34,Interviewed,2025-04-28,,
d9e604b3-8412-4335-988c-656db61e5fdb,Manager,Hyderabad,Internal,Female,32,Accepted,2025-04-30,2025-05-10,
290a3abb-c35b-4fea-9578-d70948f9e3d0,Manager,London,Campus,Male,31,Offered,2025-05-07,2025-05-24,
25b8a42f-836b-45c7-a7c2-25da73069588,Analyst,New York,Job Portal,Male,45,Offered,2025-05-15,2025-05-30,
38d77b9a-e916-4a57-b248-23ab177a8a5f,Designer,Singapore,Referral,Male,28,Joined,2025-05-15,2025-05-31,2025-06-14
06d3db93-ee33-488d-997e-6845e27718c5,Designer,Hyderabad,Job Portal,Male,44,Accepted,2025-05-14,2025-05-26,
5fbbf0b1-8083-49c8-a57e-01c90da23e5c,Analyst,New York,Job Portal,Female,28,Joined,2025-05-05,2025-05-18,2025-05-25
5ffa46ef-14e4-480c-be99-36a362dbc850,Manager,Hyderabad,Campus,Female,30,Offered,2025-05-04,2025-05-21,
195d82f8-ee4a-4b5d-9195-54e307374c86,Manager,Hyderabad,Referral,Male,37,Accepted,2025-05-10,2025-05-22,
09ce3cfb-2339-4a19-a563-7cc3ca97ebf5,Manager,London,Campus,Male,30,Accepted,2025-05-07,2025-05-18,
b231c60b-78f2-4e6b-946b-415deada79a3,Designer,Hyderabad,Internal,Male,40,Accepted,2025-04-30,2025-05-13,
72d78bdd-7817-49ff-b49e-04ccc24369e7,Engineer,New York,Job Portal,Male,35,Accepted,2025-05-23,2025-06-12,
04dd7054-1448-43f7-a7e6-46c701582463,Analyst,Singapore,Job Portal,Female,41,Joined,2025-05-06,2025-05-19,2025-05-30
8c7e6f42-2646-4af9-95c0-244d3735262d,Designer,London,Internal,Female,33,Offered,2025-05-23,2025-06-05,
c6b33fe6-1c76-4df6-ac5a-6c93871c0884,Manager,London,Internal,Female,22,Accepted,2025-05-07,2025-05-27,
0c394ec7-1f31-4405-8d18-3eba3cd5fd7f,Designer,London,Campus,Female,37,Interviewed,2025-05-05,,
9f708368-cb3c-48ca-a392-57316b79afcc,Designer,London,Campus,Male,44,Joined,2025-05-16,2025-06-05,2025-06-16
e7b7b4c6-d631-4a80-9c61-2ec210142131,Engineer,New York,Job Portal,Female,41,Offered,2025-05-18,2025-06-02,
a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Engineer,Hyderabad,Internal,Non-Binary,30,Joined,2025-05-19,2025-06-04,2025-06-17
24c173b9-b7f2-4572-bdef-a84993364f7e,Analyst,New York,Campus,Female,29,Accepted,2025-05-08,2025-05-28,
5a5226e6-9d64-4932-8066-853d6de299a1,Manager,London,Campus,Female,43,Joined,2025-05-05,2025-05-17,2025-05-28
aa143cd8-2ff3-4de4-aaa4-2c9f92170475,Analyst,Singapore,Job Portal,Female,45,Joined,2025-04-28,2025-05-10,2025-05-22
11536e99-5c50-4720-b982-f4e08603156a,Analyst,New York,Campus,Male,31,Offered,2025-05-19,2025-06-03,
fd034ada-c952-4185-81e0-3a5e8b48f496,Designer,London,Campus,Female,25,Offered,2025-05-18,2025-06-07,
df92a621-63f4-469d-8534-a1018ddce719,Analyst,Singapore,Job Portal,Female,43,Offered,2025-05-16,2025-05-30,
fb25664d-630a-4767-a2bb-522b0b251279,Manager,Hyderabad,Job Portal,Male,28,Offered,2025-05-12,2025-05-31,
5b6a8102-0428-4378-bf50-23f440ef3935,Manager,New York,Campus,Female,27,Accepted,2025-04-27,2025-05-14,
a837fe68-bba2-45ca-bdba-6da85844f9fc,Designer,New York,Campus,Female,22,Offered,2025-04-29,2025-05-12,
c1b5b5ca-bc35-46df-94f7-9dbac5811d2d,Engineer,New York,Internal,Female,24,Interviewed,2025-05-10,,
8bc78e81-5a30-4528-8b59-95622227219f,Manager,Singapore,Internal,Male,37,Offered,2025-05-10,2025-05-20,
d49405f0-2cd2-4404-a48e-40f1d0421dfa,Engineer,London,Referral,Female,38,Interviewed,2025-05-16,,
a1b970d0-7a81-44de-b205-07bbfb16f757,Analyst,New York,Job Portal,Female,33,Offered,2025-05-02,2025-05-13,
b74eba93-1027-4b53-a285-b2efcfbe4fe9,Manager,London,Job Portal,Male,23,Offered,2025-05-16,2025-05-30,
0b36e356-339b-47a8-8b1f-0d7b0977c513,Manager,London,Internal,Female,26,Offered,2025-05-03,2025-05-20,
eef16694-50ca-432d-8aba-590ee2c328aa,Designer,New York,Job Portal,Non-Binary,34,Interviewed,2025-05-09,,
d0be73ee-fd37-4539-a5f2-02f983f02dc7,Engineer,New York,Job Portal,Female,40,Accepted,2025-05-20,2025-05-31,
c0d7ac73-095f-4a81-80d9-2bce7930ba20,Designer,Hyderabad,Internal,Female,30,Accepted,2025-05-03,2025-05-22,
c7e53bbb-dcb5-4c53-9b62-a8df493e904d,Analyst,Hyderabad,Referral,Female,22,Interviewed,2025-04-26,,
45f18619-54f9-4429-a7de-02ccdda4f4a7,Analyst,Singapore,Internal,Male,39,Offered,2025-04-30,2025-05-12,
e3b56360-6fdc-4bad-9e36-8127cca1b45c,Engineer,Hyderabad,Campus,Male,25,Accepted,2025-05-13,2025-05-27,
f4dbca07-e506-4670-b092-947dbe4969ec,Engineer,Singapore,Referral,Female,41,Interviewed,2025-05-12,,
7f072cb9-2fd3-40c0-b945-f2fd56cb1ab0,Analyst,Hyderabad,Internal,Male,28,Accepted,2025-05-18,2025-06-05,
84ef4324-cc1b-4157-ac9f-9c545e0a72ab,Engineer,London,Internal,Male,23,Accepted,2025-05-06,2025-05-19,
6cac028c-ba22-4065-9526-0718cd180a82,Manager,London,Job Portal,Male,43,Interviewed,2025-04-27,,
d284f54e-febe-40db-9a3a-61036e3c4532,Analyst,Singapore,Job Portal,Non-Binary,38,Interviewed,2025-05-02,,
1a43db54-523a-4993-8b34-46bc8ba435cc,Analyst,London,Job Portal,Female,31,Offered,2025-04-27,2025-05-07,
4e76833a-4baf-4f5e-a932-009453f28f11,Analyst,New York,Referral,Female,33,Joined,2025-05-15,2025-05-30,2025-06-12
2aa93b43-6d15-416f-b7b8-c1a59a45693d,Analyst,Hyderabad,Referral,Male,26,Accepted,2025-05-15,2025-05-27,
ba108217-0ad7-49a2-b277-16ec59fefbbc,Designer,London,Internal,Non-Binary,30,Joined,2025-05-11,2025-05-22,2025-06-03
46494296-6f58-42c3-bf86-cc319d66e815,Designer,New York,Referral,Male,36,Offered,2025-04-26,2025-05-12,
67fd64c4-a334-458a-abd2-b5121335e5db,Manager,Singapore,Job Portal,Male,44,Accepted,2025-05-11,2025-05-23,
adedda80-bff9-407d-8d14-a03e83599af6,Analyst,Singapore,Internal,Female,43,Offered,2025-05-01,2025-05-20,
d942644c-248d-41ec-87f8-d4f0f3ea0184,Manager,London,Referral,Female,45,Joined,2025-05-23,2025-06-04,2025-06-18
08e895d7-702c-4821-8804-0fb7ad973b67,Manager,Hyderabad,Internal,Male,24,Offered,2025-04-30,2025-05-15,
a52964ff-c74c-4890-bc6a-3174113634a5,Analyst,New York,Campus,Female,44,Accepted,2025-05-11,2025-05-22,
9136f1f8-f310-46dc-a202-bee65cb5e69c,Manager,New York,Internal,Male,43,Accepted,2025-04-25,2025-05-07,
732e2016-add7-42c9-a747-b93c9ae77eab,Analyst,Hyderabad,Job Portal,Female,37,Joined,2025-05-12,2025-05-24,2025-06-01
13aec376-c359-410a-b1a6-014c5f3c44dc,Manager,London,Job Portal,Male,30,Interviewed,2025-05-21,,
65e58f34-5df0-4e8c-878a-aed9233ffc82,Engineer,Singapore,Internal,Female,24,Offered,2025-05-09,2025-05-28,
f5e4a471-3fe6-4c9c-8758-367ba6499cdc,Manager,Hyderabad,Internal,Male,25,Joined,2025-04-29,2025-05-19,2025-05-26
7fc15858-2fa0-4842-bc55-300b06a241af,Analyst,Singapore,Internal,Male,39,Interviewed,2025-05-19,,
1e2595b8-8fc9-486b-a9dd-ebf563119aca,Analyst,London,Job Portal,Female,36,Joined,2025-05-06,2025-05-21,2025-05-28
723ef466-b43b-427f-82a2-59a6c6641285,Engineer,Singapore,Campus,Female,41,Accepted,2025-05-04,2025-05-24,
b1a8b71f-491b-40e9-9ca3-fbb3ff11c8ba,Designer,Singapore,Referral,Male,43,Offered,2025-05-17,2025-06-01,
da52d2ee-22bf-48f5-9f65-2a87333ee344,Designer,London,Campus,Female,23,Joined,2025-04-27,2025-05-14,2025-05-23
b69f68c3-e60f-4420-ac33-350c73b911d8,Manager,Hyderabad,Campus,Female,28,Interviewed,2025-05-15,,
ae92ea71-cf7d-4b43-9679-742fff4c96d6,Manager,New York,Internal,Female,28,Accepted,2025-05-09,2025-05-20,
109fd8ee-b5a4-4200-98f0-dd23aaf78c67,Manager,Hyderabad,Referral,Female,36,Offered,2025-05-20,2025-06-08,
4cc9f5f2-e42e-4037-8a55-2ea08acbbe09,Engineer,Singapore,Referral,Female,23,Accepted,2025-05-01,2025-05-17,
b34191b8-ed65-42b4-b5a5-f8e6b6391f04,Manager,New York,Job Portal,Female,26,Interviewed,2025-05-02,,
3967e60a-823d-4107-9c8a-c066cb2fafa3,Designer,Singapore,Internal,Non-Binary,44,Accepted,2025-04-29,2025-05-13,
238d6f44-cac4-40eb-b373-730efc31a597,Manager,London,Campus,Female,26,Interviewed,2025-05-05,,
5c63b6f3-06ba-4cd3-be78-38c9ca55e38b,Designer,London,Job Portal,Male,41,Accepted,2025-05-20,2025-06-09,
cdbcc653-77a7-48b7-9e70-f65f9280c5aa,Designer,New York,Job Portal,Female,44,Accepted,2025-05-20,2025-05-31,
161237c9-e25d-49a8-9ca8-a5c42138afe0,Designer,Singapore,Internal,Female,39,Offered,2025-04-27,2025-05-13,
b788f5d1-ffe5-45f6-a5ed-cfe34f2dad3f,Analyst,Hyderabad,Referral,Male,23,Accepted,2025-05-17,2025-05-30,
68d0a2a8-c4e7-47dd-a929-de738693fd9d,Designer,New York,Campus,Female,26,Joined,2025-05-21,2025-06-04,2025-06-14
5128b9b1-f8ed-40ca-a015-6a7212e153a6,Analyst,London,Internal,Male,43,Accepted,2025-04-27,2025-05-10,
8471b4b0-ae1b-4f69-b740-d83173318749,Manager,New York,Campus,Female,23,Joined,2025-05-10,2025-05-26,2025-06-08
c7bf4fbc-d43c-4d6d-a0c1-ff1e20da8972,Designer,Hyderabad,Referral,Female,28,Accepted,2025-05-20,2025-06-06,
c48d5650-2e95-42d6-9679-2482a3c988e4,Engineer,London,Job Portal,Female,28,Offered,2025-04-30,2025-05-12,
de431e06-e924-4069-80bb-ae526ec01269,Analyst,New York,Job Portal,Female,25,Offered,2025-04-26,2025-05-12,
272c0588-84a2-476c-9fc9-05f8d4d60735,Designer,London,Job Portal,Male,30,Interviewed,2025-05-08,,
ef4afa88-5299-4505-a976-aab22a26f770,Manager,New York,Referral,Male,32,Accepted,2025-05-04,2025-05-24,
84d67c4f-f0df-4684-b28e-41225894f7f1,Designer,Singapore,Campus,Male,44,Offered,2025-05-07,2025-05-20,
3240d7a1-4027-4b7d-9430-29a9d88f1c94,Engineer,Hyderabad,Job Portal,Male,39,Offered,2025-05-20,2025-06-04,
4d85e9c7-a001-4720-a00b-290346426c45,Engineer,New York,Campus,Male,31,Offered,2025-05-23,2025-06-11,
a417c093-80a8-423d-97ea-ec838892042f,Manager,Hyderabad,Referral,Female,36,Offered,2025-05-02,2025-05-22,
27794685-94a5-4fde-b10d-27c89780c215,Engineer,Hyderabad,Campus,Male,25,Offered,2025-05-02,2025-05-20,
e6e987ca-b87b-4384-9fdd-de2ea8a2b7ad,Designer,Hyderabad,Campus,Female,38,Offered,2025-05-23,2025-06-02,
90494583-ec86-4890-97b0-0bdc566e3cbe,Designer,New York,Campus,Female,25,Interviewed,2025-04-25,,
14cb0564-0743-4c3b-9d20-c3bfd342af08,Analyst,Hyderabad,Job Portal,Female,28,Joined,2025-04-26,2025-05-12,2025-05-20
93a74792-c561-48dc-a436-4fcdf2d3f761,Engineer,Singapore,Referral,Female,26,Interviewed,2025-05-06,,
92779574-c457-4cc3-b5f7-89bca6b07458,Designer,Hyderabad,Referral,Male,27,Accepted,2025-05-14,2025-06-01,
7f7f6c0a-07c0-4116-a394-ed549e3c5a88,Analyst,New York,Campus,Male,36,Accepted,2025-05-20,2025-06-05,
4d560a3d-f4e7-469a-a454-09374a27ebf2,Designer,Hyderabad,Internal,Female,39,Interviewed,2025-05-17,,
af5b8f47-ceae-41cf-8e00-0af03eb05181,Analyst,Hyderabad,Referral,Male,38,Interviewed,2025-05-13,,
b048faa1-12ae-4c22-b41b-77f54c24a053,Designer,Hyderabad,Campus,Female,36,Offered,2025-04-26,2025-05-16,
7bf7e1d3-6a66-4fce-b089-fc6d2877f5d9,Analyst,Singapore,Job Portal,Female,26,Accepted,2025-05-16,2025-06-03,
24c778a5-9b4e-464b-9716-dc2e343ada2a,Designer,New York,Campus,Female,45,Accepted,2025-05-09,2025-05-19,
bbf483ce-51be-480e-b7e6-a14cdc8a4922,Engineer,Hyderabad,Referral,Male,41,Offered,2025-05-10,2025-05-28,
c2baf0e0-2179-43f0-a612-4ab4f9b21e6e,Analyst,London,Job Portal,Female,45,Offered,2025-05-11,2025-05-27,
51b1943c-1b2e-4edb-8fc8-5fc083d5bceb,Engineer,New York,Job Portal,Male,30,Interviewed,2025-05-05,,
7318b96d-4479-4612-9f5d-988f776abf09,Engineer,Hyderabad,Internal,Female,24,Offered,2025-05-06,2025-05-17,
4a4b5563-0cf4-47ef-98c8-a61624108e9a,Designer,Hyderabad,Job Portal,Female,37,Joined,2025-05-12,2025-05-27,2025-06-05
3f8ea40a-6b0a-40e3-9d89-6047dd39d793,Engineer,Hyderabad,Campus,Female,28,Offered,2025-05-01,2025-05-18,
93e34c35-ef0a-473d-93d2-d56dd0401587,Designer,London,Job Portal,Female,33,Joined,2025-05-09,2025-05-25,2025-06-03
7f8e5483-28ca-4a1d-835b-ec2c3098f7b2,Analyst,London,Job Portal,Female,44,Accepted,2025-05-18,2025-06-03,
4efc8248-e10b-4a47-bfae-b7487781321e,Designer,London,Job Portal,Female,32,Joined,2025-05-18,2025-06-04,2025-06-18
64ab851b-f1fa-46e7-970d-750705eee1d4,Designer,London,Internal,Female,27,Accepted,2025-05-18,2025-05-29,
3713b466-3da0-4476-b778-c676750d112e,Designer,New York,Job Portal,Male,42,Interviewed,2025-05-22,,
4806f804-0cf0-474c-8c74-dc0f5a575539,Analyst,Hyderabad,Referral,Female,40,Offered,2025-05-18,2025-06-06,
a77d95f1-d7c4-4e9c-a1e0-fffc98f6fd7f,Engineer,Hyderabad,Campus,Female,39,Offered,2025-05-16,2025-05-28,
d8e049de-0217-4a0e-8964-90ab4926ce5f,Designer,Singapore,Job Portal,Female,40,Accepted,2025-04-29,2025-05-13,
43b47ee5-e1e8-4e7e-a249-8f666e51484d,Engineer,Singapore,Referral,Male,38,Interviewed,2025-05-11,,
0b95017c-5dae-4201-a73b-a8bdc38c1dec,Engineer,New York,Job Portal,Male,27,Accepted,2025-05-13,2025-06-01,
31d4ee09-8fd3-4afc-91fd-fa4f0d18ab95,Engineer,Singapore,Campus,Male,37,Offered,2025-05-11,2025-05-25,
62e7c1a6-12d2-4a06-89e1-cd138da00495,Designer,New York,Referral,Female,38,Joined,2025-05-18,2025-06-02,2025-06-15
479bc637-8cc3-4f3b-83af-fcfe734a6ca3,Manager,Singapore,Referral,Male,42,Offered,2025-05-23,2025-06-10,
18c01e2b-f99f-4704-a0f0-156a1e6a6628,Designer,London,Job Portal,Male,34,Offered,2025-05-13,2025-06-02,
56ce4b42-fc9e-4dcb-8b7e-62685f89ed12,Analyst,London,Internal,Non-Binary,29,Accepted,2025-05-21,2025-06-05,
24eeb4a6-c145-45c7-9d98-6115f05eeefe,Designer,Singapore,Internal,Female,22,Accepted,2025-05-03,2025-05-15,
80051b10-66c1-4dca-8255-da619a3b0319,Manager,New York,Job Portal,Male,42,Offered,2025-04-25,2025-05-07,
b6adf48b-2314-40c8-89f6-44050b990034,Engineer,New York,Campus,Female,25,Accepted,2025-05-10,2025-05-26,
74fd33d1-84f2-4d0f-b947-4bfacdd0b4d4,Designer,Hyderabad,Internal,Female,37,Offered,2025-05-01,2025-05-13,
23c8afdb-83f8-4f16-a4a4-474c9b33e3a4,Manager,Hyderabad,Job Portal,Male,40,Accepted,2025-05-09,2025-05-21,
2999bbef-518b-4f21-9cf2-0859ee6e2e72,Analyst,New York,Referral,Male,27,Accepted,2025-05-13,2025-05-29,
d7b4c294-bd44-489d-9dd2-f9defd98fe33,Analyst,London,Referral,Male,41,Joined,2025-05-08,2025-05-25,2025-06-03
d40ac5e9-81df-4517-961c-921097fe56c5,Engineer,Singapore,Job Portal,Female,27,Accepted,2025-05-18,2025-06-05,
901bcdef-b56f-48ce-bd66-971e88476c56,Designer,New York,Campus,Non-Binary,41,Accepted,2025-05-08,2025-05-21,
5e4cb287-0442-41db-90d4-ea6779928faa,Manager,Singapore,Job Portal,Male,28,Accepted,2025-05-10,2025-05-28,
6aa26216-fada-48f5-9c0f-0bdcac7e937c,Manager,New York,Referral,Male,41,Accepted,2025-05-22,2025-06-09,
b9aed8e4-e615-49c8-8bf8-1f864ec3f970,Analyst,Hyderabad,Internal,Female,41,Accepted,2025-04-25,2025-05-05,
f791f1e5-43f9-4d6b-b97e-be8798cf1188,Manager,Singapore,Campus,Female,44,Accepted,2025-05-22,2025-06-04,
0d259caa-b8ad-4d87-ba40-45dd93dfd907,Manager,Singapore,Campus,Female,45,Joined,2025-05-22,2025-06-10,2025-06-18
a107cc46-8634-4718-aba6-adb37afeb114,Manager,New York,Campus,Female,29,Joined,2025-05-12,2025-05-23,2025-06-03
3e00980e-ae44-4e21-9258-64f225d4a0fc,Manager,London,Job Portal,Male,45,Accepted,2025-04-25,2025-05-14,
1c221cea-b355-46a5-b2bd-92f29293f705,Analyst,Hyderabad,Internal,Female,44,Joined,2025-05-03,2025-05-19,2025-05-31
6b352f85-504e-4687-b0e7-e75604d9145e,Analyst,New York,Internal,Female,30,Offered,2025-05-01,2025-05-19,
690e7e62-3432-4ec6-b0c4-a01c69b7c0fa,Manager,London,Campus,Non-Binary,34,Accepted,2025-05-18,2025-06-03,
78bb22a5-eba7-42d2-9c89-d374c66495a7,Manager,New York,Campus,Female,37,Offered,2025-04-27,2025-05-11,
35145890-84c8-4c46-a359-5fa4b4adaf89,Designer,Singapore,Job Portal,Female,43,Interviewed,2025-05-21,,
7a768555-a987-4218-bf84-faef5336723b,Engineer,Singapore,Job Portal,Male,38,Offered,2025-05-19,2025-06-03,
2c55aef7-f4e9-4734-9052-1700607796a3,Analyst,New York,Internal,Non-Binary,22,Joined,2025-05-16,2025-05-28,2025-06-11
8bd88fcd-57a2-4e4e-887b-03e5e980f808,Manager,Hyderabad,Referral,Male,33,Interviewed,2025-05-11,,
b88e830f-de1e-494a-85a1-1f5cad05b912,Analyst,Singapore,Internal,Female,38,Offered,2025-05-06,2025-05-25,
f5141058-3138-4975-bbf3-3a349c2dfa97,Analyst,New York,Internal,Male,28,Joined,2025-05-05,2025-05-23,2025-06-03
3990e2c9-4c6a-40f4-8ede-c44d476cf68c,Engineer,Hyderabad,Job Portal,Female,43,Interviewed,2025-05-08,,
35102852-b474-4349-89fc-2cd8c56bad4c,Engineer,Hyderabad,Job Portal,Male,30,Accepted,2025-05-17,2025-06-01,
8f7c1d59-594b-4a3a-bad4-65a15129950d,Manager,Singapore,Job Portal,Female,45,Accepted,2025-05-07,2025-05-18,
ad371d9e-92cf-4021-9f33-242d49ac9087,Designer,London,Campus,Non-Binary,30,Offered,2025-05-20,2025-06-02,
65001423-faeb-4d19-a550-8ea26133a34d,Manager,Singapore,Referral,Male,35,Accepted,2025-05-10,2025-05-28,
